3,0,80,0,4,17,27,26,0,1
3,0,88,1,2,-30,30,37,2,1
37,0,79,0,36,19,41,43,2,1
46,0,88,2,46,4,42,41,0,1
41,0,100,0,42,8,9,9,0,1
48,-2,77,0,0,27,28,28,0,1
6,0,79,4,16,28,23,63,40,4
39,0,79,2,38,0,41,41,0,1
46,-3,107,0,46,0,61,60,0,1
43,0,80,-1,42,-3,42,44,2,1
37,0,76,2,26,-20,40,0,10,1
49,0,108,8,46,0,9,61,2,1
40,-2,81,0,46,13,30,34,0,1
46,-1,87,3,46,0,41,41,0,1
37,-2,108,-3,26,0,71,82,12,1
42,-3,80,-1,42,0,43,44,0,1
6,0,97,0,46,-27,40,0,10,4
6,-4,81,0,6,2,20,24,0,1
6,0,90,0,44,17,40,1,12,4
40,1,86,0,44,0,41,42,2,1
37,0,77,0,26,0,40,1,10,1
4,-2,108,0,4,0,4,3,0,1
46,1,87,0,46,1,41,41,0,1
6,0,76,0,-10,3,20,86,66,4
41,-2,100,0,42,10,9,9,0,1
43,0,83,2,42,-6,39,41,2,1
104,0,100,0,72,7,1,33,32,0
37,0,77,0,-22,-14,41,101,60,1
39,14,77,0,28,0,38,48,10,1
83,0,86,0,-4,19,3,92,88,0
6,-1,78,-3,42,-22,22,37,14,4
8,4,86,0,6,0,28,29,0,1
40,-3,76,0,44,0,32,32,0,1
60,0,108,-3,60,0,49,49,0,1
80,-2,84,0,-24,0,4,110,106,0
41,2,86,0,42,7,40,40,0,1
37,0,76,6,26,27,39,0,12,1
37,0,70,-4,30,0,38,44,6,1
3,0,84,0,2,-29,31,32,2,1
1,0,88,0,2,3,36,36,0,1
37,0,77,0,20,31,40,6,16,1
0,0,90,-7,44,1,39,1,12,4
48,0,81,2,46,0,33,30,2,1
49,-1,96,0,0,0,47,47,0,1
0,0,79,0,24,8,23,0,32,4
41,0,97,0,38,-29,0,8,2,1
6,0,77,0,0,0,21,77,6,4
41,0,79,0,42,21,39,38,0,1
37,4,80,0,30,-3,43,49,6,1
46,1,108,3,46,3,62,61,0,1
37,-3,81,0,36,-24,44,40,2,1
37,0,77,-1,30,8,40,46,6,1
37,0,90,1,8,-1,8,87,30,1
48,0,86,0,46,-7,38,40,2,1
3,-2,88,0,4,3,34,33,0,1
37,0,79,0,8,-4,42,71,28,1
37,4,79,0,0,0,41,79,38,1
37,0,97,-2,28,0,60,69,8,1
2,0,79,1,2,0,27,27,0,1
79,-1,84,11,-6,1030,0,92,88,0
6,0,107,-4,4,-16,1,3,2,1
3,0,79,0,2,-10,26,27,2,1
40,2,77,-3,38,0,38,39,2,1
101,-3,102,0,70,-4,1,33,32,0
46,2,84,-4,44,-20,39,41,2,1
1,-1,79,0,2,11,27,27,0,1
80,-3,89,0,6,31,4,84,80,0
41,0,79,0,42,6,38,38,0,1
6,0,97,3,36,0,41,60,20,4
40,0,87,0,46,16,42,41,0,1
43,-2,89,0,42,-13,46,48,2,1
43,-3,79,0,42,0,37,38,2,1
82,0,86,1,-2,7,4,88,84,0
37,0,77,0,28,7,41,49,8,1
6,0,97,0,44,-29,41,3,12,4
41,0,108,-7,38,-19,66,69,2,1
49,0,88,-1,0,2,39,39,0,1
47,-1,84,0,46,0,37,37,0,1
1,0,86,0,2,14,36,30,0,1
37,0,77,0,26,-16,41,2,10,1
40,-4,77,0,46,10,32,31,0,1
37,0,79,0,0,-7,42,79,36,1
43,0,81,0,42,0,37,39,2,1
37,0,102,-1,36,0,64,66,2,1
37,0,76,0,30,14,39,40,6,1
41,0,79,0,42,10,38,38,0,1
41,3,86,0,38,-19,40,48,2,1
6,0,97,0,0,-16,41,48,6,4
77,0,81,0,-40,0,4,123,118,0
46,0,79,0,46,18,33,32,0,1
3,-2,79,0,4,0,20,24,0,1
48,-1,81,0,46,0,33,34,2,1
48,-1,80,0,46,0,32,34,2,1
37,0,77,0,34,-2,41,44,2,1
0,0,93,0,42,-26,37,1,14,4
37,0,76,-1,34,0,39,42,2,1
46,0,78,0,44,-18,32,34,2,1
6,0,77,6,-2,-30,22,80,8,4
0,-1,101,-2,0,0,1,2,0,1
48,0,109,-7,46,0,61,63,2,1
0,1,87,-4,0,0,37,38,2,1
0,-3,81,0,-2,0,20,83,8,4
37,0,80,-6,36,-16,43,44,2,1
6,0,96,6,0,0,40,47,6,4
37,0,76,0,26,30,39,0,10,1
4,0,83,-6,4,0,29,29,0,1
81,0,84,0,-18,-6,3,103,100,0
42,0,79,6,42,0,37,38,2,1
37,0,80,0,8,9,43,72,30,1
0,0,97,0,0,12,42,48,6,4
37,0,104,2,18,0,67,86,20,1
37,0,79,0,28,4,42,1,8,1
37,0,80,0,26,0,43,4,12,1
6,0,86,0,6,11,31,30,0,1
40,0,76,0,46,22,31,30,0,1
37,0,78,-3,20,0,42,7,16,1
2,0,80,0,4,22,33,31,0,1
41,0,81,-1,42,0,40,40,0,1
0,0,108,3,4,-3,3,4,2,1
6,0,86,0,6,3,30,29,0,1
37,0,81,0,30,6,40,0,6,1
46,0,80,-2,46,-2,39,39,0,1
37,0,76,0,16,9,39,61,22,1
80,2,84,-2,-36,3,4,121,116,0
6,0,96,0,36,14,40,60,20,4
38,-4,110,0,38,0,72,71,0,1
44,4,90,0,44,18,2,1,0,1
37,0,76,-3,36,10,38,39,2,1
6,0,81,0,-10,4,20,92,66,4
46,0,83,0,46,9,37,37,0,1
37,-2,100,0,36,0,64,64,0,1
37,0,79,0,16,-19,43,64,22,1
102,0,102,-3,70,-1,1,33,32,0
41,0,86,0,38,-28,40,48,2,1
37,0,78,0,20,24,42,7,16,1
40,4,88,0,44,0,43,44,0,1
37,0,79,-1,12,-4,42,66,24,1
83,0,86,-1,-4,3,3,92,88,0
37,0,82,8,36,0,40,46,0,1
49,-2,84,0,46,-20,36,38,2,1
0,0,90,0,44,24,40,1,12,4
44,2,86,1,44,1,42,42,0,1
40,0,87,7,46,18,42,41,0,1
43,4,96,0,42,0,3,0,2,1
37,0,77,0,36,0,40,41,0,1
39,3,78,0,38,0,39,39,0,1
44,0,84,0,42,-28,41,43,2,1
6,0,80,-3,6,8,24,70,0,4
37,0,70,0,38,19,37,36,0,1
37,0,103,0,26,7,66,77,12,1
1,-1,81,0,0,-9,30,32,2,1
2,0,86,4,2,0,33,34,0,1
40,-1,79,0,44,0,30,30,0,1
77,3,81,0,-40,0,4,123,118,0
0,0,86,0,4,0,30,32,2,1
44,0,76,0,42,-10,32,30,2,1
0,0,83,0,-30,0,27,114,86,4
43,0,86,0,42,-13,42,44,2,1
6,0,90,0,42,-13,40,4,14,4
40,0,86,-1,44,-10,41,42,2,1
3,0,81,0,4,4,28,26,0,1
107,0,109,4,72,1,2,36,34,0
6,0,92,0,4,13,36,38,2,1
46,1,79,0,46,6,33,32,0,1
49,-1,81,0,46,-4,33,30,2,1
48,0,81,-1,46,0,33,30,2,1
49,0,83,-4,0,0,33,33,0,1
1,0,84,0,0,-18,33,30,2,1
41,0,76,0,42,14,30,30,0,1
1,0,86,0,2,9,30,30,0,1
37,0,76,0,26,3,39,0,12,1
42,0,81,8,42,0,39,39,0,1
49,0,80,-1,0,6,36,36,0,1
0,0,92,0,34,-4,37,9,22,4
37,0,103,0,18,-10,66,80,18,1
44,1,81,0,42,-16,38,40,2,1
37,0,79,0,10,-10,43,69,26,1
6,0,80,7,-4,0,24,80,62,4
37,0,77,-1,-10,7,40,87,46,1
40,0,81,2,38,0,41,42,2,1
9,-3,84,0,6,-16,20,27,2,1
37,0,77,0,12,6,40,64,24,1
46,0,87,0,44,-21,41,43,2,1
37,0,70,-1,26,0,38,49,10,1
37,0,76,0,24,-27,40,3,14,1
37,0,80,0,24,0,43,7,14,1
1,1,84,0,2,10,33,33,0,1
40,2,81,-1,44,-1,36,37,2,1
3,0,91,0,4,0,38,37,0,1
44,-4,92,-2,44,0,48,48,0,1
38,0,83,0,38,0,40,44,0,1
41,0,83,0,42,9,42,42,0,1
6,0,81,0,-14,10,20,97,72,4
49,0,87,4,0,10,38,38,0,1
46,0,88,0,44,-20,43,44,2,1
41,2,81,0,42,4,39,39,0,1
37,0,90,0,38,31,2,1,0,1
0,3,87,-3,0,0,37,38,2,1
37,0,77,0,16,-9,40,61,22,1
0,0,98,0,46,-11,42,1,8,4
37,0,77,0,6,8,40,72,32,1
37,-2,106,0,30,839,69,70,6,1
1,0,86,-2,0,0,36,37,2,1
79,0,83,0,-46,-10,4,130,126,0
82,0,86,0,-12,-22,3,99,96,0
108,1,109,1,72,8,1,36,36,0
40,-3,106,0,44,0,61,62,2,1
37,1,97,0,36,0,60,61,0,1
49,3,88,0,0,4,39,39,0,1
41,0,86,0,42,13,46,40,0,1
37,0,76,0,26,-10,39,0,12,1
80,-3,84,-8,-40,3,4,120,122,0
41,0,86,0,38,-10,40,47,2,1
43,0,87,0,44,24,44,43,0,1
37,0,76,0,30,-12,40,40,6,1
47,3,78,-1,46,0,31,32,0,1
6,0,96,0,42,-27,40,0,14,4
41,-3,84,0,42,10,44,43,0,1
40,0,81,0,46,20,30,34,0,1
37,0,76,0,36,19,39,39,0,1
48,3,86,0,46,0,39,40,2,1
41,-1,97,0,42,27,7,6,0,1
41,0,89,3,42,30,48,48,0,1
37,0,80,0,34,-10,43,46,2,1
6,0,90,-3,0,0,40,46,6,4
6,0,79,9,-4,0,24,80,62,4
82,-1,86,0,-6,0,3,94,90,0
3,0,83,0,4,2,30,29,0,1
37,0,90,0,34,0,3,7,4,1
8,0,108,0,6,0,0,1,2,1
6,3,91,0,-4,0,30,96,62,4
43,0,86,-1,44,31,42,42,0,1
0,0,77,0,-24,2,21,103,82,4
0,0,96,3,42,6,41,0,14,4
41,0,76,0,42,20,30,34,0,1
37,0,103,0,24,6,66,80,14,1
0,0,90,0,36,2,40,9,20,4
37,2,82,8,24,0,40,9,14,1
38,4,83,0,38,6,40,44,0,1
37,-4,77,0,-2,0,40,79,40,1
0,0,90,0,34,-20,40,62,22,4
40,0,87,-1,44,-1,43,43,0,1
4,4,81,0,4,0,26,26,0,1
38,0,82,0,36,-26,44,46,2,1
6,0,99,0,38,0,43,60,18,4
37,0,77,0,-14,-4,40,92,2,1
81,0,84,0,-18,-16,3,103,100,0
37,0,76,0,20,22,40,0,16,1
44,2,76,0,44,3,31,32,0,1
37,0,70,0,28,27,38,46,8,1
44,0,86,0,42,-18,42,44,2,1
37,0,83,0,6,23,46,77,32,1
0,0,78,0,16,12,23,63,40,4
0,-1,83,-6,4,-1,28,29,2,1
44,1,76,0,44,11,32,32,0,1
6,0,81,-2,-6,26,20,88,64,4
80,2,88,3,-2,0,3,91,88,0
43,-1,76,0,42,-12,32,34,2,1
6,0,77,0,-22,28,21,100,80,4
49,0,81,0,0,28,33,32,0,1
37,0,84,0,26,-8,47,8,12,1
39,-1,78,-3,38,0,39,39,0,1
3,0,86,0,4,20,33,32,0,1
6,0,90,0,46,29,40,49,10,4
37,0,86,0,36,0,49,0,2,1
37,0,80,4,34,0,43,46,4,1
47,4,86,0,46,0,40,40,0,1
80,4,88,0,2,-20,3,86,82,0
42,4,76,0,42,0,30,30,0,1
42,1,83,0,42,0,41,42,2,1
0,0,98,0,4,13,42,44,2,1
46,4,106,0,46,9,60,60,0,1
44,0,84,0,44,16,41,41,0,1
41,2,78,0,42,4,37,37,0,1
44,-4,83,0,44,1,39,39,0,1
37,-1,99,-3,28,-6,61,70,8,1
46,0,83,0,46,1,37,36,0,1
41,3,97,0,42,7,0,0,0,1
37,0,84,0,18,0,47,66,18,1
37,0,80,0,30,-13,43,49,6,1
39,-3,80,-6,38,-11,41,41,0,1
47,0,86,-2,46,0,39,39,0,1
37,0,79,0,10,-26,42,69,26,1
37,0,104,0,18,-28,67,86,20,1
37,0,70,1,28,0,38,46,8,1
47,4,90,0,46,0,42,43,0,1
40,-1,88,0,46,19,42,41,0,1
37,0,79,0,10,-14,42,68,26,1
37,0,81,6,12,0,40,68,24,1
37,0,76,-3,24,0,40,3,14,1
47,0,84,-4,46,0,37,37,0,1
6,0,79,0,8,0,24,72,48,4
49,-1,81,-6,0,-8,32,32,0,1
6,0,79,0,10,1,23,68,46,4
37,0,79,0,2,-13,42,76,34,1
0,0,77,0,30,-4,22,46,24,4
37,1,79,0,-6,0,42,86,44,1
48,0,84,0,46,0,36,37,2,1
44,3,76,0,42,-22,32,30,2,1
0,1,79,0,0,0,28,30,2,1
40,0,86,0,44,-27,40,42,2,1
41,0,83,1,38,-13,42,44,2,1
37,0,79,-3,36,0,42,43,0,1
2,0,88,-7,2,0,36,36,0,1
37,0,78,0,6,0,41,73,32,1
81,0,84,0,-14,20,3,100,96,0
41,0,80,0,42,1,44,44,0,1
0,0,90,0,42,20,40,4,14,4
0,-1,98,0,42,-30,42,7,14,4
6,0,76,-3,-4,0,20,81,62,4
40,2,86,-2,44,0,41,42,2,1
49,0,79,0,46,-10,30,32,2,1
37,0,90,-3,16,-7,8,80,22,1
6,-2,97,0,46,1,41,1,10,4
42,0,79,2,42,0,37,37,0,1
0,0,90,0,34,-10,40,62,22,4
0,0,87,2,0,0,37,38,0,1
37,0,81,0,28,-4,44,2,8,1
37,0,70,0,34,-17,38,41,2,1
6,0,90,-7,38,-4,40,7,18,4
66,-1,109,0,64,-17,43,40,2,1
3,-1,84,0,4,0,31,30,0,1
43,0,83,0,42,-10,40,42,2,1
6,0,96,0,2,19,40,44,4,4
37,0,70,0,24,-8,38,2,14,1
38,-3,93,3,28,4,0,64,10,1
0,0,77,0,24,0,22,4,32,4
40,0,88,0,46,26,42,41,0,1
37,0,76,0,30,-8,40,40,6,1
37,-4,106,-7,30,-6,69,70,6,1
37,3,78,0,-6,0,41,86,44,1
0,1,84,0,0,0,34,30,2,1
43,0,70,0,44,11,32,31,0,1
0,-1,83,0,4,-1,27,28,2,1
3,0,83,0,4,0,30,29,0,1
3,-3,81,1,2,-26,28,30,2,1
80,3,88,0,2,1,3,86,82,0
1,0,87,3,0,-14,36,38,2,1
37,-3,77,0,36,0,40,41,0,1
48,0,86,-4,46,0,38,40,2,1
40,0,89,0,46,20,44,42,0,1
49,1,88,0,0,29,39,39,0,1
83,0,86,0,-4,1,3,92,88,0
37,0,107,6,30,16,69,76,6,1
37,0,79,0,20,-12,42,8,16,1
4,0,81,0,4,0,26,26,0,1
43,0,83,-1,42,-10,40,42,2,1
6,0,78,-6,4,-17,22,24,2,1
41,0,108,0,42,4,67,67,0,1
80,0,84,1,-24,1,4,110,106,0
37,0,77,0,8,-18,40,69,30,1
0,0,93,0,2,23,38,91,2,4
0,0,90,0,44,-9,40,1,12,4
40,-1,78,0,44,-1,33,34,2,1
44,0,86,0,42,-14,42,44,2,1
102,4,103,3,72,13,1,31,30,0
3,0,81,0,4,2,27,26,0,1
40,2,83,0,44,-6,37,39,2,1
44,0,90,0,44,8,2,1,0,1
49,0,106,0,0,4,7,7,0,1
78,-1,82,0,-46,0,4,128,124,0
4,0,81,0,4,0,26,26,0,1
40,2,79,0,44,-1,34,30,2,1
0,0,83,0,6,20,28,26,0,1
4,-3,108,0,4,0,3,3,0,1
46,1,83,0,44,-17,37,39,2,1
2,0,86,1,2,-2,33,34,0,1
37,-2,90,-1,6,0,3,80,32,1
37,0,79,6,26,0,42,3,10,1
0,0,96,-1,38,0,41,7,16,4
81,0,86,0,-40,1,4,127,122,0
104,0,100,-4,70,0,1,30,34,0
37,0,80,0,24,-24,43,7,14,1
37,0,79,4,12,0,42,66,24,1
2,1,88,2,2,0,36,36,0,1
3,0,90,-3,2,-3,37,38,2,1
38,4,76,0,36,-9,38,40,2,1
37,2,79,0,34,0,42,46,4,1
0,0,77,0,-6,10,21,80,64,4
46,1,76,0,46,0,30,29,0,1
37,-4,90,0,28,3,3,62,8,1
43,0,109,0,42,0,66,67,2,1
38,1,77,0,38,4,40,39,0,1
6,0,97,0,0,2,41,48,6,4
2,0,88,4,4,28,30,33,0,1
49,0,81,-2,0,-3,32,32,0,1
49,0,88,2,0,21,40,39,0,1
37,-80,77,0,20,0,40,6,16,3
37,0,70,0,38,31,37,36,0,1
6,3,98,8,46,0,42,1,10,4
37,0,76,0,30,-21,39,40,6,1
1,0,86,0,2,12,30,34,0,1
46,1,79,0,46,2,34,33,0,1
43,0,83,0,42,-9,40,42,2,1
37,-1,77,2,38,8,39,38,0,1
37,0,78,0,-2,10,41,81,40,1
2,0,79,0,2,0,26,27,0,1
84,7,89,0,6,-10,0,84,78,0
0,0,78,0,2,-30,23,70,2,4
41,0,81,-2,42,31,40,39,0,1
37,0,78,0,-4,-22,42,83,42,1
6,-1,90,0,44,-11,40,1,12,4
37,0,80,0,30,0,43,49,6,1
37,-2,107,-11,28,0,70,78,8,1
41,0,77,0,38,-19,37,39,2,1
37,0,80,1,16,6,43,60,22,1
0,0,78,0,26,6,23,2,30,4
6,1,81,0,-4,13,20,86,62,4
37,0,76,0,26,30,39,0,12,1
38,0,100,0,38,3,67,66,0,1
38,4,76,0,36,-11,38,40,2,1
39,0,77,8,38,0,38,39,0,1
80,-2,89,0,8,0,4,81,78,0
3,0,80,0,2,-4,27,28,2,1
6,0,78,0,8,-21,22,70,48,4
0,0,97,0,44,-18,41,3,12,4
44,0,79,2,44,0,30,30,0,1
43,0,79,2,42,-2,30,37,2,1
2,0,80,8,2,0,28,28,0,1
43,0,86,1,42,-10,43,40,2,1
39,1,84,0,38,0,40,46,0,1
41,0,77,0,38,-20,36,38,2,1
40,0,81,0,46,4,30,34,0,1
37,0,90,3,18,0,8,77,18,1
40,1,86,0,44,0,42,42,0,1
37,0,91,0,18,13,3,73,20,1
1,-1,81,-2,2,6,30,30,0,1
6,0,90,0,4,-21,40,41,2,1
6,0,80,-6,6,11,24,23,0,1
49,0,83,-2,46,0,34,37,2,1
37,0,90,2,10,0,8,84,26,1
47,0,80,0,46,-2,38,39,0,1
39,0,79,-1,38,0,39,40,0,1
3,0,80,0,2,-1,32,33,2,1
37,0,79,2,2,2,42,76,34,1
37,1,98,0,30,-14,61,67,6,1
46,0,80,-4,46,0,39,39,0,1
6,0,90,0,42,-21,40,4,14,4
43,-1,90,0,42,-7,47,49,2,1
48,0,89,3,46,-12,41,42,2,1
103,0,104,2,70,0,1,30,34,0
43,0,77,0,44,27,34,33,0,1
37,0,82,0,-4,-10,40,87,42,1
0,0,77,0,18,4,22,9,38,4
1,0,88,-2,0,-8,37,39,2,1
8,3,84,0,6,0,26,27,2,1
0,0,107,-2,0,-3,6,8,2,1
0,1,86,2,0,0,36,37,0,1
44,0,77,0,44,20,34,34,0,1
41,3,81,0,42,10,39,39,0,1
37,-1,102,0,36,7,60,66,2,1
37,0,78,0,30,0,41,47,6,1
2,0,109,0,2,0,7,7,0,1
0,0,93,0,38,-11,37,4,16,4
0,0,78,0,10,0,23,68,46,4
2,-4,83,0,2,-2,31,32,0,1
0,0,82,0,-42,-14,26,126,100,4
0,3,88,0,0,0,38,39,2,1
44,-3,86,0,44,6,43,42,0,1
0,0,77,0,18,-2,22,9,38,4
39,0,77,8,38,0,37,38,0,1
2,0,77,0,2,-1,20,26,0,1
0,0,92,0,-6,-6,36,99,64,4
37,0,79,0,36,-14,41,43,2,1
3,1,86,0,4,0,33,32,0,1
77,4,81,0,-42,-18,4,120,122,0
37,0,93,0,12,17,6,81,24,1
0,0,87,1,0,0,37,38,2,1
40,-2,77,0,38,0,38,39,2,1
79,0,83,0,-38,8,4,122,118,0
9,0,84,0,60,14,20,24,0,1
47,3,90,0,46,0,42,43,0,1
80,0,84,0,-14,0,4,99,96,0
0,0,77,8,-22,-14,21,100,78,4
6,0,97,0,2,6,41,46,4,4
6,3,98,-3,38,-2,42,9,18,4
0,0,87,-2,4,-6,32,33,2,1
37,0,84,0,18,-30,47,66,18,1
37,0,70,0,28,-10,38,46,8,1
37,0,76,0,36,13,39,39,0,1
6,0,78,0,24,0,22,0,32,4
37,0,79,0,12,-7,43,66,24,1
1,0,77,0,0,-18,26,28,2,1
49,0,88,0,0,23,40,39,0,1
40,3,88,1,44,0,43,44,2,1
7,4,80,0,6,0,28,28,0,1
82,0,86,-1,-40,4,4,128,124,0
0,1,86,0,4,-4,30,32,2,1
46,0,80,0,46,10,39,39,0,1
37,0,77,-2,26,-17,40,1,10,1
40,0,93,0,44,-9,48,0,2,1
40,-2,79,0,44,-19,33,30,2,1
44,0,77,0,44,2,34,34,0,1
40,0,83,0,44,-1,37,39,2,1
100,-1,106,-7,70,0,1,36,34,0
49,0,83,0,46,-6,34,36,2,1
37,0,104,0,16,-10,67,88,22,1
0,-4,107,0,0,0,6,8,2,1
42,3,80,-3,42,0,38,39,0,1
80,1,88,0,-2,-2,3,91,88,0
100,-2,106,0,72,4,1,34,32,0
43,0,79,0,44,16,30,30,0,1
0,0,77,0,-28,28,22,106,84,4
2,0,81,-3,2,0,30,30,0,1
8,0,86,0,60,24,28,27,0,1
37,0,98,0,30,9,61,67,6,1
42,2,80,1,42,0,38,39,0,1
37,0,70,0,28,7,38,46,8,1
41,0,80,-6,42,0,39,39,0,1
37,0,78,0,10,0,42,68,26,1
8,0,86,0,6,-2,28,30,2,1
37,0,81,2,38,18,43,42,0,1
47,-3,86,0,46,0,40,40,0,1
44,-6,82,0,44,0,38,38,0,1
37,0,100,2,20,0,68,84,16,1
37,0,77,8,38,27,39,38,0,1
0,-1,83,2,4,0,28,29,0,1
1,-3,84,0,2,14,33,32,0,1
41,0,87,0,42,22,46,46,0,1
37,0,79,-2,36,-3,42,43,2,1
37,0,79,0,16,7,43,64,22,1
41,3,97,0,42,0,0,0,0,1
37,0,76,0,26,8,40,0,10,1
40,1,82,0,38,0,42,43,2,1
39,0,81,8,38,0,43,43,0,1
37,0,76,0,28,18,39,47,8,1
6,0,78,-2,6,-7,22,73,0,4
37,0,100,0,18,14,68,87,18,1
37,0,83,0,0,14,46,83,36,1
6,0,92,-4,0,0,36,42,6,4
49,0,86,0,0,9,37,37,0,1
40,-2,81,0,44,-20,36,37,2,1
37,0,77,0,26,-23,41,2,10,1
40,-1,87,0,44,-3,42,43,2,1
39,4,79,0,38,0,40,41,0,1
0,0,93,0,42,-11,37,1,14,4
37,0,79,0,20,20,43,9,16,1
37,0,79,4,12,0,42,66,24,1
3,1,81,0,4,7,27,26,0,1
46,1,80,0,46,10,34,34,0,1
1,2,84,0,2,10,33,33,0,1
83,0,86,-6,-4,-9,3,91,88,0
8,0,82,0,6,0,24,20,0,1
49,0,80,-6,0,0,36,36,0,1
37,0,83,1,36,-2,40,46,2,1
41,1,81,0,38,0,40,42,2,1
6,4,98,1,38,-12,42,9,18,4
42,0,87,4,42,0,40,46,2,1
0,0,91,-1,-4,0,30,96,60,4
41,0,89,0,42,6,48,48,0,1
108,0,109,0,70,-30,1,39,38,0
37,0,106,-6,28,-9,69,78,8,1
37,0,76,0,36,1,39,40,0,1
6,-4,80,-2,6,0,24,23,0,1
1,0,80,0,0,-9,34,36,2,1
44,0,80,1,44,0,41,41,0,1
37,0,109,23,28,0,71,80,8,1
42,0,88,1,42,0,46,46,0,1
6,0,97,0,46,9,41,0,10,4
47,0,76,8,46,0,30,30,0,1
0,0,78,0,44,-16,23,34,12,4
6,0,91,0,-4,-28,30,96,62,4
49,4,106,0,0,0,6,7,0,1
37,0,99,-3,28,0,61,70,8,1
0,0,92,0,-4,4,36,97,60,4
37,0,79,-1,8,-1,43,72,28,1
37,0,77,0,20,21,40,7,16,1
0,0,77,0,0,0,22,77,6,4
6,0,86,0,4,-6,31,32,2,1
49,-1,87,0,0,2,38,38,0,1
44,0,84,0,44,4,40,41,0,1
37,-1,81,-2,38,-6,43,42,0,1
0,0,81,0,-10,-16,20,91,66,4
37,0,77,-3,16,-16,41,62,22,1
37,0,83,0,36,7,46,46,0,1
49,3,80,0,0,0,31,31,0,1
6,0,79,-1,6,0,23,74,0,4
0,0,80,0,20,-1,20,9,34,4
3,0,81,0,2,-2,28,30,2,1
37,0,78,0,10,-7,42,68,26,1
44,0,82,0,44,0,38,38,0,1
1,0,80,0,2,13,29,28,0,1
43,0,81,-6,42,-1,37,39,2,1
3,0,80,0,4,10,27,26,0,1
37,0,80,4,10,0,43,70,26,1
37,0,76,0,24,-1,39,3,14,1
41,0,79,-4,42,2,38,37,0,1
0,0,91,0,0,0,40,42,2,1
37,0,81,1,12,0,40,68,24,1
41,1,86,0,42,31,46,40,0,1
40,0,86,0,38,0,40,47,2,1
6,0,92,0,46,-18,36,46,10,4
6,0,97,0,42,-6,41,0,14,4
37,0,70,-2,36,0,38,39,0,1
82,0,86,0,-42,-29,4,130,126,0
0,0,93,0,10,-14,37,82,46,4
44,0,83,0,44,11,39,39,0,1
42,-1,76,-6,42,0,34,30,0,1
3,2,86,0,2,-2,33,30,2,1
43,-2,82,0,42,-18,39,41,2,1
6,0,77,0,16,-16,22,62,40,4
40,0,81,0,44,-12,36,37,2,1
43,0,106,0,42,0,63,64,2,1
37,0,79,7,12,0,43,66,24,1
6,-1,90,-4,4,-28,40,41,2,1
37,0,78,0,24,19,42,0,14,1
38,2,70,0,38,20,37,36,0,1
6,0,96,-3,2,0,40,44,4,4
1,0,79,0,0,-7,28,30,2,1
81,0,80,-3,-24,0,4,111,108,0
41,0,86,0,42,10,40,40,0,1
1,0,88,0,0,-18,36,39,2,1
0,0,82,0,-40,-23,26,123,96,4
3,1,78,0,2,-6,20,26,2,1
6,0,77,0,46,-4,22,31,10,4
38,0,76,0,38,1,38,37,0,1
40,0,106,0,38,0,60,67,2,1
44,0,70,-2,42,-20,31,34,2,1
37,0,104,0,28,18,67,76,8,1
0,0,79,0,16,17,23,63,40,4
41,1,77,0,38,-17,36,39,2,1
3,2,86,0,4,20,33,32,0,1
0,0,79,0,24,14,23,0,32,4
6,0,79,0,12,10,23,66,42,4
37,0,80,0,6,-14,43,70,32,1
6,0,77,0,-22,0,21,100,80,4
37,0,77,0,8,-3,40,69,30,1
6,0,79,0,6,-2,23,74,0,4
41,0,83,0,38,-28,41,44,2,1
0,0,86,4,4,0,31,32,2,1
7,0,88,0,6,0,31,31,0,1
3,0,84,0,4,26,31,30,0,1
0,-3,97,0,46,0,41,0,8,4
80,0,88,0,2,0,3,80,82,0
3,0,104,1,4,2,1,49,0,1
40,0,80,6,44,-11,40,41,2,1
6,0,98,0,42,-11,42,7,14,4
40,0,90,0,44,-10,40,46,2,1
46,0,90,4,46,0,43,43,0,1
49,0,86,-1,0,-2,37,37,0,1
37,-1,70,-3,28,-12,38,46,8,1
41,0,77,4,42,0,36,30,0,1
38,3,92,0,26,11,4,66,12,1
38,-2,82,-3,38,0,44,43,0,1
0,0,93,0,12,-28,38,81,42,4
37,0,70,0,26,21,38,49,12,1
6,0,82,6,4,-24,26,28,2,1
40,0,88,-1,44,-14,42,44,2,1
3,0,86,0,2,-14,33,34,2,1
46,2,81,0,46,24,30,34,0,1
6,0,97,0,2,-24,41,46,4,4
82,0,86,0,-22,4,4,109,106,0
47,0,79,2,46,0,32,32,0,1
37,0,97,0,18,-3,60,79,18,1
0,2,77,0,0,0,27,28,2,1
3,1,79,0,4,14,26,24,0,1
3,0,102,0,4,19,49,48,0,1
104,0,106,0,70,-1,1,36,34,0
37,0,77,0,16,0,40,61,22,1
1,-3,81,0,0,-13,30,32,2,1
46,-1,82,-4,46,0,36,30,0,1
44,0,70,-1,44,11,31,31,0,1
40,3,81,0,44,0,37,37,0,1
46,0,87,-4,46,0,41,41,0,1
6,0,79,0,4,-30,22,24,2,1
37,0,108,-7,34,-7,71,74,4,1
6,0,92,0,2,-14,36,40,4,4
6,0,90,0,2,9,39,43,4,4
37,0,76,0,30,13,40,40,6,1
49,1,80,0,0,10,36,36,0,1
0,-4,80,0,20,-12,20,9,34,4
40,-3,107,0,46,10,62,60,0,1
7,0,79,-7,6,0,22,22,0,1
37,1,97,0,30,-13,60,66,6,1
